p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.02453700204343e-17	0.183656579189065	0.37	0.174	3.96950969990654e-13	TAM	IL10
2.08099280791378e-17	-0.191958783183937	0.703	0.691	4.08020259847655e-13	TAM	IKZF1
2.17738889404212e-17	0.13403085482139	0.245	0.099	4.26920640454838e-13	TAM	CLEC9A
2.1972544256142e-17	-0.189109164929913	0.154	0.32	4.30815675230176e-13	TAM	NT5E
2.26814021654266e-17	0.205655911654502	0.537	0.358	4.4471425225752e-13	TAM	PARL
2.26922658816258e-17	0.17627916206714	0.668	0.542	4.44927257141037e-13	TAM	RHOG
2.39664330183437e-17	0.143374886105397	0.412	0.24	4.69909852190665e-13	TAM	RGS1
2.43624814969106e-17	0.232675666431515	0.595	0.417	4.77675174709926e-13	TAM	RACGAP1
2.46249502219672e-17	0.203372453903641	0.536	0.354	4.8282139900211e-13	TAM	GRASP
2.46946000843501e-17	0.186371968727563	0.897	0.796	4.84187023853852e-13	TAM	KCNQ1
2.49438951715376e-17	0.125989902980258	0.228	0.091	4.89074952628338e-13	TAM	CSF3R
2.55826604494123e-17	0.174191990101302	0.373	0.193	5.01599223431627e-13	TAM	OLFML3
2.64308566597484e-17	0.179355284479096	0.429	0.25	5.18229806527686e-13	TAM	LAMB3
2.66723796337983e-17	0.216746222130832	0.521	0.318	5.22965347479883e-13	TAM	HLA-DQB1
2.82922080114599e-17	-0.153389229906	0.301	0.428	5.54725322480694e-13	TAM	ANKRD46
2.84665752711284e-17	-0.20777874417147	0.402	0.558	5.58144141341015e-13	TAM	DLG5
2.87335255526361e-17	0.1841003050764	0.387	0.195	5.63378235510536e-13	TAM	SLAMF8
2.95461813537085e-17	0.173112428439648	0.424	0.244	5.79311977802163e-13	TAM	CLCN4
3.01838655947324e-17	0.187948405166925	0.528	0.343	5.91815052715918e-13	TAM	IL1RL2
3.02097774839237e-17	-0.112004579041464	0.473	0.548	5.92323107127292e-13	TAM	ZNF250
3.13901168857086e-17	0.165981556062332	0.311	0.128	6.15466021778089e-13	TAM	LST1
3.21520075548049e-17	-0.183227154824321	0.357	0.489	6.3040441212706e-13	TAM	EVA1C
3.21786521708554e-17	-0.203505869828077	0.457	0.587	6.30926833113962e-13	TAM	HOXB3
3.23907072717046e-17	-0.180289659604835	0.418	0.55	6.35084597476312e-13	TAM	WARS2
3.24042225958973e-17	-0.19327228314121	0.167	0.322	6.35349592437758e-13	TAM	DKK3
3.2515788877451e-17	0.149654628466822	0.32	0.164	6.37537072520182e-13	TAM	GPBAR1
3.2522585528341e-17	0.225136568200146	0.714	0.509	6.37670334454182e-13	TAM	UBE2E2
3.62823537741662e-17	-0.165205548220166	0.544	0.655	7.11388110450076e-13	TAM	MAPKAPK2
3.6415454116872e-17	-0.226227607299249	0.229	0.384	7.1399780886951e-13	TAM	FILIP1
3.68895439544139e-17	0.237431521053732	0.695	0.509	7.23293288314193e-13	TAM	RASGRP3
3.80322062175365e-17	-0.146284973176852	0.15	0.254	7.45697467307239e-13	TAM	DLL4
3.8151831846679e-17	-0.112026406801198	0.111	0.22	7.48042967017836e-13	TAM	CARMIL2
3.8230214742451e-17	0.230373805781701	0.68	0.51	7.49579820455237e-13	TAM	TEX2
4.00227677290978e-17	-0.114289326138342	0.164	0.263	7.8472640686442e-13	TAM	C1orf194
4.10755795101725e-17	-0.118808383221006	0.098	0.217	8.05368887455952e-13	TAM	ZNF793
4.12580142894646e-17	0.13775454662342	0.268	0.129	8.08945886173533e-13	TAM	PNMAL2
4.18456725687873e-17	-0.176466824680822	0.522	0.583	8.20468102056214e-13	TAM	STAT4
4.2159741494357e-17	-0.15972299057198	0.068	0.19	8.26626051479858e-13	TAM	CCL18
4.38899668791649e-17	0.18067927067486	0.537	0.381	8.60550580599787e-13	TAM	APPL2
4.39913531977821e-17	0.225421116940431	0.593	0.412	8.62538462148915e-13	TAM	GPATCH2L
4.4210289275999e-17	0.181380978144866	0.372	0.195	8.66831141834513e-13	TAM	HOMER3
4.4503078760373e-17	-0.193741045788554	0.116	0.277	8.72571865254634e-13	TAM	CCL5
4.45204619102569e-17	-0.152973857070784	0.321	0.438	8.72912696674407e-13	TAM	RPL39L
4.46855628411586e-17	-0.219170025685258	0.198	0.339	8.76149830626597e-13	TAM	TEAD4
4.46933498614096e-17	-0.134323340637493	0.133	0.23	8.76302510732658e-13	TAM	GPR4
4.49503468542807e-17	0.174188181582	0.292	0.114	8.81341450771883e-13	TAM	SLC46A1
4.61121495238323e-17	-0.250195496930687	0.415	0.598	9.0412091571378e-13	TAM	ZNF827
4.82729428735128e-17	0.1950195752025	0.41	0.212	9.46487590920966e-13	TAM	ADORA1
4.88265262095022e-17	0.188116798207948	0.866	0.792	9.57341699389709e-13	TAM	SSH2
4.92875285600597e-17	-0.198492139622195	0.269	0.413	9.66380572477091e-13	TAM	CHN1
4.93268339418997e-17	-0.181245365389531	0.5	0.612	9.67151233098827e-13	TAM	HEG1
5.06810500138696e-17	-0.147539441496139	0.4	0.511	9.93703347621942e-13	TAM	DDX39A
5.07159487614752e-17	0.142850303652604	0.257	0.101	9.94387607366244e-13	TAM	S100B
5.19459604300901e-17	-0.180051547897474	0.393	0.526	1.01850444615278e-12	TAM	SIGIRR
5.30971801963851e-17	0.204449094513805	0.753	0.572	1.04107641211052e-12	TAM	MYOF
5.36616523025295e-17	-0.137557012183102	0.085	0.188	1.0521440166957e-12	TAM	STC2
5.38782811276492e-17	0.118073836429759	0.213	0.083	1.05639145806982e-12	TAM	VMO1
5.3984643250278e-17	0.171355521293687	0.325	0.146	1.0584769002082e-12	TAM	CLDN4
5.63950151670856e-17	0.194089966175606	0.61	0.434	1.10573706238105e-12	TAM	RAPH1
5.79905168106432e-17	0.147066064273203	0.355	0.201	1.13702006310628e-12	TAM	CCDC112
5.89162878423317e-17	-0.1457138415487	0.209	0.335	1.1551716557246e-12	TAM	ADAMTS7
5.9254535027415e-17	0.188266818287288	0.685	0.55	1.16180366828253e-12	TAM	LMTK3
6.15489838318477e-17	0.130913375162613	0.251	0.106	1.20679092599104e-12	TAM	ATP1A4
6.19545514455983e-17	0.172189187629344	0.685	0.562	1.21474289019385e-12	TAM	BMF
6.20872274986103e-17	0.164664341483486	0.512	0.339	1.21734426956525e-12	TAM	STXBP6
6.37673802114365e-17	0.178171890069098	0.771	0.675	1.25028702380564e-12	TAM	FOXK2
6.84276108307386e-17	0.199464474684527	0.756	0.609	1.34166016555829e-12	TAM	IPCEF1
6.91170671750819e-17	0.182499715895715	0.675	0.555	1.35517833610183e-12	TAM	CENPA
6.98391843561095e-17	0.212755588657625	0.451	0.253	1.36933688767024e-12	TAM	DFNA5
7.29523302654386e-17	0.21158870346401	0.408	0.203	1.43037633951445e-12	TAM	LGALS9
7.36524165230257e-17	-0.134653317656325	0.114	0.241	1.44410293076696e-12	TAM	FKBP11
7.57776223066853e-17	0.181511777758154	0.337	0.149	1.48577184056718e-12	TAM	NIPSNAP3B
7.82263595756534e-17	-0.104076039188684	0.065	0.171	1.53378423219984e-12	TAM	TMEM30B
7.82794501914216e-17	-0.230556542568922	0.464	0.612	1.5348251799032e-12	TAM	ARHGEF1
7.84463584335511e-17	-0.14708582647938	0.595	0.691	1.53809774980664e-12	TAM	TYW1
7.85121651464749e-17	-0.182972972952449	0.236	0.373	1.53938802202693e-12	TAM	FERMT2
8.54672124973645e-17	0.193279030307355	0.52	0.349	1.67575563543583e-12	TAM	NSL1
8.68397500793341e-17	-0.241322869684994	0.596	0.707	1.7026669798055e-12	TAM	TANC1
8.81812245457562e-17	0.152601392836254	0.374	0.222	1.72896926966864e-12	TAM	ATP6AP1
9.03208205566683e-17	-0.155257366427375	0.298	0.407	1.7709203286546e-12	TAM	SH2D3A
9.04115731472611e-17	0.212429085248404	0.574	0.363	1.77269971469835e-12	TAM	CCDC149
9.09942846362012e-17	-0.177650652216603	0.564	0.631	1.784124938862e-12	TAM	KCNN3
9.78212233646952e-17	0.107666591652411	0.163	0.04	1.91798072651158e-12	TAM	CLEC4D
9.88031526356443e-17	-0.209732183910038	0.443	0.57	1.93723341372708e-12	TAM	KIAA0355
9.90887300575601e-17	0.213410535682232	0.674	0.501	1.94283273023858e-12	TAM	RGS10
1.00194602357837e-16	0.184625773598211	0.492	0.32	1.96451556843011e-12	TAM	FGD2
1.00899437752967e-16	0.151963282129424	0.298	0.132	1.97833527602242e-12	TAM	PRND
1.03919026431334e-16	-0.164536255407943	0.211	0.34	2.03754035123917e-12	TAM	GTPBP8
1.04956993303013e-16	-0.139920916012353	0.821	0.882	2.05789176769217e-12	TAM	ARHGEF3
1.09791874207499e-16	-0.159116868784859	0.69	0.78	2.15268927758644e-12	TAM	RNF38
1.13273202902478e-16	0.177633313515596	0.584	0.415	2.22094768930889e-12	TAM	TEC
1.14768994418094e-16	0.149692114970573	0.907	0.874	2.25027567355557e-12	TAM	AP000304.12
1.21180938505463e-16	0.201600425024928	0.686	0.537	2.37599466127661e-12	TAM	TRIOBP
1.22601480507942e-16	-0.168846819866852	0.234	0.365	2.40384722831921e-12	TAM	SGPP2
1.24233546144799e-16	0.148029146666544	0.292	0.129	2.43584713926107e-12	TAM	TNNI2
1.2559661827526e-16	0.204907765774847	0.47	0.258	2.46257289452302e-12	TAM	TNFAIP2
1.27763682083898e-16	-0.177477223926114	0.2	0.344	2.505062514619e-12	TAM	ATP6V0A4
1.29035616313454e-16	0.141238904818257	0.606	0.488	2.5300013290579e-12	TAM	ACER3
1.31027316688986e-16	-0.265694911455598	0.322	0.467	2.56905259832095e-12	TAM	PRICKLE2
1.32132495688883e-16	0.183585936458546	0.517	0.358	2.59072184297192e-12	TAM	PLEKHM2
1.35957994966691e-16	0.1102615782402	0.22	0.1	2.66572840731191e-12	TAM	ARL11
1.47703151892822e-16	0.182295231245334	0.553	0.398	2.89601569916255e-12	TAM	RHOT1
1.48091968726901e-16	-0.138151214600511	0.51	0.609	2.90363923082834e-12	TAM	ARPC5L
1.4810815612292e-16	0.20587261293372	0.709	0.555	2.90395661710209e-12	TAM	NRXN2
1.53550783526321e-16	0.163014637944715	0.657	0.518	3.01067021260059e-12	TAM	PPM1F
1.54512678703285e-16	0.162261935629829	0.316	0.145	3.0295300913353e-12	TAM	MYCL
1.60567621779711e-16	-0.218406913146009	0.383	0.564	3.14824936023479e-12	TAM	FLNA
1.60682367593537e-16	-0.209118579980169	0.451	0.573	3.15049918140649e-12	TAM	HBS1L
1.63941258677554e-16	-0.234077142696725	0.212	0.347	3.2143962588908e-12	TAM	RP5-877J2.1
1.65116713374597e-16	0.198469461060005	0.513	0.334	3.23744339913573e-12	TAM	ZNF385C
1.80154156984105e-16	-0.205075168367111	0.511	0.633	3.53228255598735e-12	TAM	SLC2A1
1.81053575512677e-16	0.19518383530637	0.653	0.515	3.54991745507707e-12	TAM	RNF13
1.81076508751267e-16	-0.13897140150874	0.416	0.513	3.5503671070861e-12	TAM	ASF1A
1.99639689602373e-16	-0.182632480537209	0.333	0.453	3.91433539403373e-12	TAM	COX10
2.01659278135965e-16	-0.138546342263312	0.279	0.389	3.95393346641187e-12	TAM	BCL6B
2.12038851438148e-16	-0.161858204927332	0.246	0.389	4.15744576014778e-12	TAM	HIP1R
2.18219361303947e-16	0.207961012257422	0.586	0.409	4.27862701708649e-12	TAM	IL10RB
2.22630519495544e-16	-0.135286319260866	0.775	0.843	4.36511659574913e-12	TAM	RAI1
2.25711863171654e-16	-0.205556953807045	0.221	0.395	4.42553250120662e-12	TAM	NCKAP1
2.36171249986051e-16	0.141810309278766	0.876	0.811	4.6306096984765e-12	TAM	CHD9
2.4247686871646e-16	-0.153479885341613	0.618	0.706	4.75424396492364e-12	TAM	OPA3
2.56283456165945e-16	0.16073340274312	0.459	0.294	5.02494972504569e-12	TAM	SMOC1
2.60952582966703e-16	-0.193439147268859	0.228	0.349	5.11649729422814e-12	TAM	ITGA8
2.66154589769041e-16	0.196267272784261	0.695	0.548	5.21849304160158e-12	TAM	AGAP3
2.68230060651414e-16	0.144118689428446	0.297	0.142	5.25918679919227e-12	TAM	GBGT1
2.70623027745323e-16	-0.159656835588755	0.404	0.504	5.30610570500255e-12	TAM	C21orf91
2.85586055190384e-16	-0.191489277050733	0.389	0.473	5.59948578411785e-12	TAM	ZNF521
3.00484321689394e-16	0.146278632185241	0.281	0.128	5.89159609536396e-12	TAM	CALML4
3.01836554316123e-16	0.187156390653825	0.59	0.439	5.91810932047623e-12	TAM	NCKAP5L
3.04478650209507e-16	0.193219068149716	0.637	0.502	5.9699128946578e-12	TAM	FNTB
3.1098752510499e-16	0.174069397759673	0.405	0.25	6.09753240473353e-12	TAM	PGBD5
3.11309561972821e-16	0.179672465461687	0.357	0.181	6.1038465816011e-12	TAM	MLXIPL
3.16832079177194e-16	-0.199922224938656	0.217	0.389	6.21212657642723e-12	TAM	MARCH4
3.20548957209621e-16	0.155109312023368	0.266	0.101	6.28500340400904e-12	TAM	USH1G
3.21309471093722e-16	0.209398355352241	0.635	0.479	6.2999147997346e-12	TAM	RHBDD2
3.26342245554584e-16	0.135634455616527	0.25	0.108	6.39859240858872e-12	TAM	STRA8
3.27893923699301e-16	0.189737311568386	0.29	0.092	6.4290161619722e-12	TAM	TRPV5
3.30885065307055e-16	0.129138398357356	0.273	0.124	6.48766347547544e-12	TAM	CLECL1
3.3933769130595e-16	-0.162853592236994	0.13	0.253	6.65339411343576e-12	TAM	VEGFC
3.50209970348878e-16	-0.191205045906131	0.257	0.418	6.86656688863046e-12	TAM	RP11-566K11.2
3.64045728032236e-16	0.171128911281301	0.77	0.671	7.13784458952805e-12	TAM	TK2
3.68371007138448e-16	-0.162873363845081	0.296	0.422	7.22265033696354e-12	TAM	TBKBP1
3.76189446797783e-16	-0.148235835922065	0.425	0.541	7.37594648336413e-12	TAM	GNL1
3.77160356378956e-16	-0.223451662777686	0.426	0.546	7.3949831075222e-12	TAM	PTPN14
3.78481017880119e-16	-0.148403208073049	0.117	0.235	7.42087731757549e-12	TAM	SH3BGRL2
3.9228535444789e-16	0.129370443758424	0.257	0.114	7.69153894465978e-12	TAM	HLA-DOA
4.12037083152148e-16	-0.189579969369894	0.671	0.775	8.07881108936416e-12	TAM	SAE1
4.26944425480359e-16	0.192840249207152	0.5	0.327	8.3710993503934e-12	TAM	MYBPC2
4.28113893703199e-16	-0.146608262221878	0.602	0.674	8.39402911383863e-12	TAM	DUSP16
4.28178214015094e-16	-0.197881998286071	0.471	0.582	8.39529024219395e-12	TAM	IL21R
4.51440404452463e-16	-0.152518470279129	0.13	0.25	8.85139201009944e-12	TAM	AMOTL2
4.53206858248963e-16	-0.148567621270362	0.454	0.551	8.88602686968742e-12	TAM	CTD-2135J3.4
4.83650342222872e-16	-0.131259794574657	0.152	0.277	9.48293225996385e-12	TAM	MAPK11
4.92096503761459e-16	-0.147647707898	0.675	0.761	9.64853614925092e-12	TAM	PXYLP1
4.986291443501e-16	-0.180130843781807	0.07	0.201	9.77662163327241e-12	TAM	KDR
5.01900915395767e-16	-0.176552024816723	0.726	0.818	9.8407712481648e-12	TAM	RHOF
5.08764577285702e-16	-0.174516048437483	0.184	0.311	9.97534706684077e-12	TAM	COL8A1
5.1123542811411e-16	0.114919591653381	0.276	0.144	1.00237930390334e-11	TAM	GPC4
5.18420727491416e-16	-0.217081636320414	0.569	0.703	1.01646752039242e-11	TAM	TLDC1
5.23151977094628e-16	-0.136407296433335	0.376	0.478	1.02574408148944e-11	TAM	PCID2
5.60692054454872e-16	0.199466655985269	0.366	0.167	1.09934891116967e-11	TAM	CFD
5.88945788484818e-16	0.149236619099959	0.434	0.28	1.15474600748218e-11	TAM	HHEX
6.12764145688388e-16	0.11996442312788	0.34	0.193	1.20144666045122e-11	TAM	INHBA
6.29667389554107e-16	0.155737077185809	0.366	0.204	1.23458885069874e-11	TAM	SLC6A7
6.50612912586747e-16	-0.164890999955362	0.215	0.357	1.27565673770883e-11	TAM	TRPM8
6.62630974365069e-16	-0.158923753699342	0.388	0.503	1.29922055143759e-11	TAM	CTD-3148I10.9
6.93728215880922e-16	0.182916752472989	0.576	0.433	1.36019291287772e-11	TAM	COLGALT1
7.32440123738507e-16	0.15808039916243	0.343	0.179	1.43609535061409e-11	TAM	C19orf35
7.38307627076048e-16	0.16736379178774	0.758	0.631	1.44759976440801e-11	TAM	LCP2
7.4274778259522e-16	-0.171145016721764	0.348	0.467	1.45630557733445e-11	TAM	KIAA1551
7.84535919894203e-16	-0.232473948531503	0.343	0.518	1.53823957813656e-11	TAM	EMCN
8.02041590225689e-16	0.189209212798587	0.746	0.605	1.57256294595551e-11	TAM	CARMIL1
8.05053075703291e-16	-0.150383811035328	0.459	0.554	1.57846756553144e-11	TAM	TSPEAR
8.33036690323059e-16	-0.168216471063163	0.501	0.613	1.63333503871642e-11	TAM	PPP3CC
8.49362960662731e-16	0.1245817144998	0.19	0.05	1.66534595697142e-11	TAM	PDE6H
8.88730930173418e-16	0.194502070623998	0.846	0.745	1.74253473479102e-11	TAM	TNFRSF1B
9.02531746246433e-16	0.181764910164526	0.539	0.369	1.76959399486538e-11	TAM	WNT2B
9.02661596372539e-16	-0.152171284428991	0.196	0.319	1.76984859200764e-11	TAM	IL23R
9.08699825153724e-16	0.147148709407713	0.355	0.2	1.78168774717891e-11	TAM	SLC40A1
9.22423969798807e-16	-0.115336213328459	0.215	0.317	1.80859667758452e-11	TAM	AES
9.22665152598532e-16	0.193649803231683	0.677	0.534	1.80906956469994e-11	TAM	LY75-CD302
9.23192450855598e-16	-0.163059012286606	0.36	0.48	1.81010343839257e-11	TAM	SURF4
9.42340827891523e-16	-0.192200977520751	0.363	0.477	1.84764766124691e-11	TAM	CCDC141
9.4544728980244e-16	0.109498608317003	0.314	0.191	1.85373850111564e-11	TAM	ANGPT4
9.49434251375538e-16	0.197256939813794	0.78	0.617	1.86155573667202e-11	TAM	ENTPD1
9.63483047315898e-16	0.194689400385043	0.786	0.679	1.88910121087228e-11	TAM	MVB12B
1.02018629128617e-15	-0.134613362985209	0.106	0.23	2.0002792613248e-11	TAM	SMKR1
1.03385650683158e-15	0.196648371600495	0.566	0.403	2.02708245294469e-11	TAM	PWWP2B
1.07180854261311e-15	-0.16817842308342	0.41	0.544	2.10149500950153e-11	TAM	DGKE
1.07988812405693e-15	0.131048400359002	0.291	0.155	2.11733664483842e-11	TAM	LGI2
1.10664420005616e-15	0.126150817351463	0.256	0.119	2.16979728305012e-11	TAM	P2RY1
1.1597036051636e-15	0.16547263674062	0.488	0.314	2.27383085864428e-11	TAM	HCST
1.17639017323841e-15	-0.208050975424887	0.415	0.558	2.30654821266854e-11	TAM	USP20
1.18714506976231e-15	0.214964976252562	0.494	0.277	2.32763533828295e-11	TAM	KCNK10
1.29807936898788e-15	0.141220269090057	0.249	0.107	2.54514421877454e-11	TAM	CCL17
1.37626025689536e-15	-0.189715171536273	0.596	0.702	2.69843348569473e-11	TAM	TBL1XR1
1.37748451782844e-15	-0.145661478333711	0.42	0.521	2.70083389410622e-11	TAM	NKTR
1.40615486894491e-15	0.197994281150851	0.541	0.37	2.75704785154029e-11	TAM	SLC19A1
1.42996723214524e-15	0.169930342530681	0.783	0.694	2.80373675206718e-11	TAM	WNT5B
1.46384980184168e-15	0.148357851319216	0.305	0.143	2.87017030647099e-11	TAM	HLA-DRB5
1.48135094095205e-15	0.204829719559099	0.639	0.466	2.90448478992468e-11	TAM	NFKBID
1.52944199858338e-15	0.196635917363976	0.586	0.429	2.99877692662243e-11	TAM	RNASEH2B
1.55765566112361e-15	0.12095772948243	0.856	0.805	3.05409545476507e-11	TAM	AHNAK
1.57105499209684e-15	0.170819023157112	0.592	0.458	3.08036752300428e-11	TAM	GRIN2D
1.59176462542957e-15	-0.157782910870191	0.55	0.65	3.12097290107976e-11	TAM	RASA2
1.65094536009421e-15	0.145710858207148	0.32	0.172	3.23700856753672e-11	TAM	BBS5
1.65309584482907e-15	-0.203570183191339	0.254	0.432	3.24122502295636e-11	TAM	LIPE
1.69992430748704e-15	0.185774797678364	0.491	0.291	3.33304158968984e-11	TAM	ARRDC4
1.71110565219904e-15	-0.161549839678713	0.406	0.456	3.35496485226666e-11	TAM	HOXA3
1.72409353124019e-15	-0.166363657656833	0.418	0.542	3.38043018670264e-11	TAM	CRACR2A
1.74781980721166e-15	0.197204144116545	0.767	0.651	3.4269502959999e-11	TAM	SLC39A10
1.81194123448721e-15	-0.215647484528151	0.544	0.687	3.55267317845908e-11	TAM	SNX25
1.83930395967562e-15	0.123635341419536	0.658	0.565	3.60632327373598e-11	TAM	GNPTAB
1.8595799958498e-15	0.202778446566879	0.685	0.517	3.6460784978627e-11	TAM	SLC35F2
1.86187844890213e-15	0.173363261579658	0.718	0.591	3.65058507476242e-11	TAM	EIF2D
1.90132387729659e-15	-0.178984447305153	0.496	0.621	3.72792572621542e-11	TAM	BCLAF1
1.93178383455193e-15	0.177880280247423	0.376	0.205	3.78764856440597e-11	TAM	SLC51A
1.943079717874e-15	-0.121112291200015	0.08	0.187	3.80979640283554e-11	TAM	C2CD4D
1.94638408187322e-15	0.208882971613536	0.55	0.364	3.81627526932882e-11	TAM	RET
2.04130372828833e-15	0.169729406135157	0.339	0.165	4.00238422005492e-11	TAM	MRM2
2.04760964386383e-15	0.10176519948212	0.172	0.056	4.01474822872381e-11	TAM	FAM177B
2.15927642019978e-15	0.196934475093862	0.731	0.602	4.23369327708571e-11	TAM	C10orf76
2.16539132336297e-15	0.162754045691335	0.372	0.203	4.24568276771778e-11	TAM	CXADR
2.19615480388157e-15	-0.191655561471576	0.28	0.364	4.3060007239706e-11	TAM	PXDN
2.22626692106245e-15	0.15280055931582	0.36	0.19	4.36504155212714e-11	TAM	GUCY1A3
2.23711308648634e-15	0.214429484575977	0.651	0.481	4.38630762867376e-11	TAM	SCARB2
2.27662892167869e-15	0.179717577675416	0.605	0.469	4.4637863267354e-11	TAM	POLD1
2.31814607591372e-15	-0.100498032606982	0.344	0.419	4.54518901104402e-11	TAM	FKBP1A
2.34143108236063e-15	0.129672559757302	0.269	0.122	4.59084392318448e-11	TAM	RDH12
2.39051436139937e-15	-0.157482037472591	0.317	0.424	4.68708150839574e-11	TAM	HOXC6
2.40274288443702e-15	0.120711260152665	0.404	0.281	4.71105797351567e-11	TAM	MID1IP1
2.43456441629568e-15	0.16623822928083	0.494	0.339	4.77345045103095e-11	TAM	PPFIA4
2.47346740326711e-15	0.151082200902426	0.326	0.165	4.84972753758581e-11	TAM	CLEC12A
2.47454927683534e-15	-0.182977903049743	0.305	0.419	4.85184876709106e-11	TAM	ITGA2
2.52318074157359e-15	-0.134777300283197	0.245	0.362	4.94720048000335e-11	TAM	SLC25A53
2.66103938372363e-15	0.187465084334017	0.329	0.141	5.21749991966691e-11	TAM	CTD-2501B8.1
2.66875758415381e-15	-0.148459975256516	0.484	0.558	5.23263299525037e-11	TAM	HNRNPLL
2.70142942553007e-15	0.154493962601688	0.632	0.512	5.29669267463681e-11	TAM	GSDMA
2.72266342655643e-15	0.156830792328423	0.819	0.716	5.3383261804492e-11	TAM	SIPA1L3
2.76718888294445e-15	-0.178349756353903	0.396	0.533	5.42562724278918e-11	TAM	MSH2
2.99543615437077e-15	-0.202366476091896	0.679	0.714	5.87315166787476e-11	TAM	RUNX3
3.04084421307115e-15	0.171503614109659	0.596	0.468	5.9621832485686e-11	TAM	NINJ1
3.04673288061121e-15	-0.105472827769373	0.071	0.18	5.97372915901439e-11	TAM	AQP10
3.0877474177242e-15	0.21318272277076	0.834	0.679	6.05414636193183e-11	TAM	RAP1GAP2
3.11678578700773e-15	-0.204286933662357	0.564	0.685	6.11108189258606e-11	TAM	CNOT6L
3.1319526000131e-15	0.216002071786196	0.675	0.516	6.14081946284569e-11	TAM	PKIB
3.15491135824302e-15	-0.181443891713028	0.518	0.611	6.18583470010709e-11	TAM	TTC39C
3.20599946369662e-15	-0.153303899506005	0.229	0.355	6.28600314846997e-11	TAM	KANK3
3.23398153868187e-15	0.178086390799312	0.526	0.377	6.34086760289355e-11	TAM	CREG1
3.28434767590003e-15	0.196036869554964	0.441	0.258	6.43962048813719e-11	TAM	HBEGF
3.30056465114892e-15	0.169562482559201	0.642	0.494	6.4714171115077e-11	TAM	FAM81A
3.31081322348706e-15	-0.17384335928391	0.451	0.572	6.49151148729108e-11	TAM	CRY1
3.37889138688606e-15	0.145148580318337	0.799	0.727	6.6249923422675e-11	TAM	DOPEY2
3.41732698733626e-15	-0.162807828545476	0.126	0.257	6.70035302407021e-11	TAM	NPNT
3.48461803009404e-15	-0.107613633623798	0.851	0.893	6.83229057160538e-11	TAM	MARK4
3.72775365594624e-15	-0.112961301911297	0.054	0.154	7.3090065932138e-11	TAM	C10orf99
3.72996952672761e-15	0.143518620489689	0.288	0.143	7.31335125105483e-11	TAM	RP5-994D16.11
3.75061424551083e-15	0.169048592990427	0.414	0.239	7.35382935117309e-11	TAM	ANKEF1
3.75253427221417e-15	0.197719414235579	0.431	0.243	7.35759394753033e-11	TAM	RARRES1
3.77858919933772e-15	-0.154000689362612	0.439	0.551	7.40867984314147e-11	TAM	CSNK1G3
3.80556755673445e-15	0.173363842728877	0.63	0.516	7.46157630848923e-11	TAM	BMP2K
3.87282600226318e-15	0.206976704482229	0.74	0.601	7.59344994263742e-11	TAM	CFAP61
3.91368009644815e-15	-0.121824306109453	0.669	0.735	7.6735525651059e-11	TAM	MCM9
3.93982790615219e-15	-0.163993728240667	0.263	0.356	7.72482057559259e-11	TAM	TNFRSF9
3.94276191893232e-15	-0.203626207430017	0.469	0.614	7.73057329445059e-11	TAM	TTC39B
3.99129905636023e-15	-0.182403394522929	0.453	0.581	7.8257400598055e-11	TAM	FAM214A
4.01024839958744e-15	-0.149706946758942	0.206	0.333	7.86289403707109e-11	TAM	AC073610.5
4.26871528024659e-15	-0.179448066079734	0.648	0.752	8.36967004997949e-11	TAM	SEC22C
4.29273551214754e-15	0.216046245387018	0.588	0.421	8.41676651866768e-11	TAM	FCHO2
4.31043993982664e-15	0.126004057503392	0.269	0.137	8.4514795900181e-11	TAM	FAAH
4.31231382335648e-15	-0.162293230322265	0.224	0.369	8.45515371345504e-11	TAM	C11orf91
4.3407741805365e-15	-0.173961748116213	0.214	0.359	8.51095593577791e-11	TAM	APBB1
4.3529529654257e-15	0.134627844394182	0.298	0.17	8.53483487931017e-11	TAM	TMEM132A
4.45671083643477e-15	-0.169395640961076	0.213	0.348	8.73827293699765e-11	TAM	RP11-411B6.6
4.49517980467114e-15	0.136975707094561	0.274	0.123	8.81369904301871e-11	TAM	CADM3
4.701118913825e-15	-0.177077447971298	0.67	0.737	9.21748385433667e-11	TAM	LYST
4.75383623457991e-15	0.192905768180548	0.522	0.35	9.32084670514083e-11	TAM	BID
4.84347421676261e-15	0.173390823180763	0.688	0.566	9.49659989680644e-11	TAM	SLC27A1
5.23296619108817e-15	-0.170054718305631	0.275	0.379	1.02602768108666e-10	TAM	DOCK6
5.28827047015459e-15	-0.135161847444093	0.165	0.285	1.03687119108321e-10	TAM	VANGL1
5.34006176523867e-15	0.155901292374211	0.821	0.725	1.04702591031035e-10	TAM	RASSF5
5.39673708933904e-15	0.174321583388845	0.684	0.531	1.05813824110671e-10	TAM	FAM46A
5.54315431028976e-15	-0.196888185584707	0.568	0.641	1.08684626561851e-10	TAM	SVIL
5.57647519630594e-15	0.193939731890268	0.582	0.422	1.09337949173971e-10	TAM	EXOSC7
5.82334487173566e-15	0.119241436882772	0.171	0.038	1.14178322900121e-10	TAM	S100A9
6.11829871819971e-15	0.146484546827199	0.857	0.796	1.19961482967742e-10	TAM	TTC33
6.19914149427042e-15	-0.213627751630103	0.455	0.494	1.2154656727816e-10	TAM	HSPG2
